FID,Route_Name,Route_Numb,Route_Dire,On_Street,At_Street,X,Y
"1,191",Parent 14,0.000000000000000, ,Howard,Elliott,-83.027361498399998,42.314168078500003
"1,192",Parent 14,0.000000000000000, ,Aylmer,Wyandotte,-83.028360074999995,42.316996660500003
"1,193",Parent 14,0.000000000000000, ,Aylmer,Assumption,-83.029784409000001,42.319194316800001
"1,194",Parent 14,0.000000000000000, ,Chatham,Glengarry,-83.031889724799996,42.320143473700000
"1,195",Tunnel Bus,0.000000000000000, ,Goyeau,Pitt,-83.037894621099994,42.319092134100003
"1,196",Tunnel Bus,0.000000000000000, ,City Hall Square,Windsor,-83.035526155400007,42.316669508799997
"1,197",Tunnel Bus,0.000000000000000, ,Canada Customs,Duty Free,-83.036531884699997,42.315769120699997
"1,198",Tunnel Bus,0.000000000000000, ,Congress,Beaubien,-83.041210411400002,42.332267176000002
"1,199",Tunnel Bus,0.000000000000000, ,Congress,Randolph,-83.044055530700007,42.331033519300000
"1,200",Tunnel Bus,0.000000000000000, ,Washington,Jefferson,-83.048221412700002,42.327694174800001
"1,201",Tunnel Bus,0.000000000000000, ,Fort,Cass,-83.050426413400004,42.329538175200000
"1,202",Tunnel Bus,0.000000000000000, ,Cass,Lafayette,-83.051473414300006,42.330397175300000
"1,203",Tunnel Bus,0.000000000000000, ,Times Square,Rosa Parks Transit Center,-83.052446414800002,42.333274175600003
"1,204",Tunnel Bus,0.000000000000000, ,Michigan,Washington,-83.050621498799998,42.331569637800001
"1,205",Tunnel Bus,0.000000000000000, ,Griswold,Congress,-83.046570413100000,42.329549176000000
"1,206",Tunnel Bus,0.000000000000000, ,Tunnel Platform,Mariners Church,-83.042065411500005,42.328997176100003
"1,207",Tunnel Bus,0.000000000000000, ,Transit Terminal,Chatham,-83.043258410099995,42.317906173899999
